#x(nm),y(nN)
1.176539746835443045e+00,-7.930982001253516003e-03
1.180570632911392304e+00,-1.059494738164811281e-02
1.184601518987341784e+00,-6.930412683026492514e-03
1.188632405063291042e+00,-1.566607981239934860e-02
1.192663291139240522e+00,-1.254825145701199927e-02
1.196694177215189780e+00,-9.575284141853547884e-03
1.200725063291139261e+00,9.795283272180108428e-04
1.204755949367088519e+00,-1.336144478996278279e-02
1.208786835443037999e+00,-5.045733871626983426e-03
1.212817721518987257e+00,-6.346018734046569333e-03
1.216848607594936515e+00,-4.143338086903022854e-03
1.220879493670886218e+00,-1.751654882812891598e-02
1.224910379746835254e+00,-1.071568843728259134e-02
1.228941265822784734e+00,-2.078878039128191722e-03
1.232972151898734214e+00,-9.204359340677726112e-03
1.237003037974683473e+00,-1.054362891085636536e-02
1.241033924050632731e+00,-1.043579457686166084e-02
1.245064810126582211e+00,-1.959459753418097902e-02
1.249095696202531691e+00,-5.349702182634806166e-03
1.253126582278480949e+00,5.125612995124702136e-03
1.257157468354430430e+00,-1.579952139295281305e-02
1.261188354430379688e+00,-2.886364316230872681e-02
1.265219240506329168e+00,-6.264277938731521722e-03
1.269250126582278426e+00,1.287528687022693533e-03
1.273281012658227684e+00,-3.180257788122981075e-03
1.277311898734177387e+00,8.633340281997541402e-03
1.281342784810126423e+00,-1.997342854386537688e-03
1.285373670886075903e+00,-7.889719785894444906e-03
1.289404556962025383e+00,-9.170786811696186175e-03
1.293435443037974641e+00,-6.091412094824428733e-03
1.297466329113923900e+00,-1.678354271957071056e-02
1.301497215189873380e+00,-9.785912720006076371e-03
1.305528101265822860e+00,-4.444870261153029828e-03
1.309558987341771896e+00,-3.663277975458228888e-03
1.313589873417721599e+00,-8.277875740132703899e-03
1.317620759493670857e+00,-5.973329143397118277e-03
1.321651645569620115e+00,-1.325184066812947620e-02
1.325682531645569595e+00,1.370721591441085435e-03
1.329713417721518853e+00,-1.615274019233145161e-02
1.333744303797468334e+00,-1.051345527146791727e-02
1.337775189873417592e+00,-1.343797746621454639e-02
1.341806075949367072e+00,6.481756015438044265e-04
1.345836962025316552e+00,-8.458362069496830685e-03
1.349867848101265810e+00,-1.233161827691995433e-03
1.353898734177215069e+00,-9.924642198286677888e-03
1.357929620253164549e+00,-8.405473893889733178e-03
1.361960506329114029e+00,-1.252568640774864503e-02
1.365991392405063065e+00,-4.951499986080311853e-03
1.370022278481012767e+00,-7.783774690794112265e-03
1.374053164556962026e+00,6.362149959395838050e-03
1.378084050632911284e+00,-4.673598273206727369e-03
1.382114936708860764e+00,-1.216560355949848973e-02
1.386145822784810022e+00,-8.015900478275342789e-04
1.390176708860759502e+00,-1.805534592800433873e-03
1.394207594936708983e+00,-3.201229294482435279e-03
1.398238481012658241e+00,-1.436948672188625466e-02
1.402269367088607499e+00,-7.030076626574993832e-03
1.406300253164556979e+00,-8.900927167841314949e-03
1.410331139240506237e+00,8.366155073178966478e-03
1.414362025316455718e+00,2.463025912252710635e-03
1.418392911392405198e+00,-1.519979541686064355e-02
1.422423797468354456e+00,-1.644618780196381233e-02
1.426454683544303936e+00,-7.187443203283510641e-03
1.430485569620253195e+00,-4.480514414070738312e-03
1.434516455696202453e+00,4.448528254056281534e-04
1.438547341772151933e+00,6.850349557943789195e-04
1.442578227848101191e+00,-2.642496220850032527e-03
1.446609113924050671e+00,-5.539034588997134891e-03
1.450640000000000152e+00,-6.708793918066056558e-03
1.454670886075949410e+00,-1.459738348852361416e-02
1.458701772151898668e+00,-1.849123598845868813e-02
1.462732658227848148e+00,-9.549028976956145526e-03
1.466763544303797406e+00,-1.887354100621861652e-02
1.470794430379746665e+00,-1.840545554596789007e-02
1.474825316455696367e+00,-8.368486835000792101e-03
1.478856202531645625e+00,-1.392957274691082777e-02
1.482887088607594883e+00,-1.796912365794880659e-02
1.486917974683544363e+00,-1.811427384375404251e-02
1.490948860759493622e+00,-1.230132198804653743e-02
1.494979746835443102e+00,-3.198396729350806017e-02
1.499010632911392360e+00,-2.334257218989213914e-02
1.503041518987341840e+00,-1.556558553997655810e-02
1.507072405063291320e+00,-1.285028391183324487e-02
1.511103291139240579e+00,-3.288519428041501019e-02
1.515134177215189837e+00,-2.037731582203784059e-02
1.519165063291139317e+00,-3.509604840721838870e-02
1.523195949367088575e+00,-2.623066796660980873e-02
1.527226835443037833e+00,-2.663030622138319245e-02
1.531257721518987536e+00,-1.118967816166090319e-02
1.535288607594936794e+00,-2.838777540723283130e-02
1.539319493670886052e+00,-1.787189017626234291e-02
1.543350379746835532e+00,-1.564283836043125694e-02
1.547381265822784790e+00,-1.042943306546887175e-02
1.551412151898734049e+00,-1.024123381792682759e-02
1.555443037974683529e+00,-1.593739630709475191e-02
1.559473924050633009e+00,-1.057371895052503646e-02
1.563504810126582267e+00,-9.688104440522559736e-04
1.567535696202531748e+00,3.438415081773560800e-03
1.571566582278481006e+00,9.375983677132876523e-04
1.575597468354430486e+00,1.185108771160397687e-02
1.579628354430379744e+00,9.966294298885769107e-03
1.583659240506329002e+00,1.348636928648361960e-02
1.587690126582278705e+00,8.538351381644255708e-03
1.591721012658227963e+00,0.000000000000000000e+00
